year,category,nominee,workers,winner
1956,Film | Foreign Actress in 1956,Grace Kelly,The Country Girl,False
1956,Film | Foreign Actress in 1956,Giulietta Masina,The Road (La Strada),False
1956,Film | Foreign Actress in 1956,Marilyn Monroe,The Seven Year Itch,False
1956,Film | Most Promising Newcomer To Film in 1956,Paul Scofield,That Lady,True
1956,Film | Most Promising Newcomer To Film in 1956,Jo Van Fleet,East Of Eden,False
1956,Film | Special Award in 1956,The Bespoke Overcoat,,True
1956,Film | Special Award in 1956,Mr Mensah Builds A House,,False
1956,Film | Special Award in 1956,The Steps Of Age,,False
1956,Film | United Nations Award - for the best Film embodying one or more of the principles of the United Nations Charter in 1956,Children of Hiroshima (Gembaku No Ko),,True
1956,Film | United Nations Award - for the best Film embodying one or more of the principles of the United Nations Charter in 1956,Bad Day At Black Rock,,False
1956,Film | United Nations Award - for the best Film embodying one or more of the principles of the United Nations Charter in 1956,Escapade,,False
1956,Film | United Nations Award - for the best Film embodying one or more of the principles of the United Nations Charter in 1956,Simba,,False
1957,Film | Animated Film in 1957,Gerald McBoing Boing On Planet Moo,,True
1957,Film | Animated Film in 1957,Calling All Salesmen,,False
1957,Film | Animated Film in 1957,Christopher Crumpet's Playmate,,False
1957,Film | Animated Film in 1957,History Of The Cinema,,False
1957,Film | Animated Film in 1957,The Invisible Moustache Of Raoul Dufy,,False
1957,Film | Animated Film in 1957,Love And The Zeppelin,,False
1957,Film | Animated Film in 1957,Rythmetic,,False
1957,Film | British Actor in 1957,Peter Finch,A Town Like Alice,True
1957,Film | British Actor in 1957,Jack Hawkins,The Long Arm,False
1957,Film | British Actor in 1957,Kenneth More,Reach For The Sky,False
1957,Film | British Actress in 1957,Virginia McKenna,A Town Like Alice,True
1957,Film | British Actress in 1957,Dorothy Allison,Reach For The Sky,False
1957,Film | British Actress in 1957,Audrey Hepburn,War And Peace,False
1957,Film | British Film in 1957,Reach For The Sky,,True
1957,Film | British Film in 1957,The Battle Of The River Plate,,False
1957,Film | British Film in 1957,The Man Who Never Was,,False
1957,Film | British Film in 1957,A Town Like Alice,,False
1957,Film | British Film in 1957,Yield To The Night,,False
1957,Film | British Screenplay in 1957,The Man Who Never Was,Nigel Balchin,True
1957,Film | British Screenplay in 1957,The Battle Of the River Plate,"Michael Powell, Emeric Pressburger",False
1957,Film | British Screenplay in 1957,The Green Man,"Sidney Gilliat, Frank Launder",False
1957,Film | British Screenplay in 1957,Private's Progress,"Frank Harvey, John Boulting",False
1957,Film | British Screenplay in 1957,Reach For The Sky,Lewis Gilbert,False
1957,Film | British Screenplay in 1957,Smiley,"Moore Raymond, Anthony Kimmins",False
1957,Film | British Screenplay in 1957,Three Men In A Boat,"Hubert Gregg, Vernon Harris",False
1957,Film | British Screenplay in 1957,A Town Like Alice,"WP Lipscomb, Richard Mason",False
1957,Film | British Screenplay in 1957,Yield To The Night,"John Cresswell, Joan Henry",False
1957,Film | Documentary in 1957,On The Bowery,,True
1957,Film | Documentary in 1957,Foothold In Antarctica,,False
1957,Film | Documentary in 1957,Generator 4,,False
1957,Film | Documentary in 1957,The Silent World (Le Monde Du Silence),,False
1957,Film | Documentary in 1957,Under The Same Sky,,False
1957,Film | Film From Any Source in 1957,Gervaise,,True
1957,Film | Film From Any Source in 1957,Friends For Life (Amici Per La Pelle),,False
1957,Film | Film From Any Source in 1957,Baby Doll,,False
1957,Film | Film From Any Source in 1957,The Battle Of The River Plate,,False
1957,Film | Film From Any Source in 1957,The Unfrocked One (Le Défroqué),,False
1957,Film | Film From Any Source in 1957,The Grasshopper (Poprigunya),,False
1957,Film | Film From Any Source in 1957,Guys And Dolls,,False
1957,Film | Film From Any Source in 1957,The Killing,,False
1957,Film | Film From Any Source in 1957,The Man Who Never Was,,False
1957,Film | Film From Any Source in 1957,The Man With The Golden Arm,,False
1957,Film | Film From Any Source in 1957,Picnic,,False
1957,Film | Film From Any Source in 1957,Reach For The Sky,,False
1957,Film | Film From Any Source in 1957,Rebel Without A Cause,,False
1957,Film | Film From Any Source in 1957,The Shadow,,False
1957,Film | Film From Any Source in 1957,Smiles Of A Summer Night (Sommarnattens Leende),,False
1957,Film | Film From Any Source in 1957,A Town Like Alice,,False
1957,Film | Film From Any Source in 1957,The Trouble With Harry,,False
1957,Film | Film From Any Source in 1957,War And Peace,,False
1957,Film | Film From Any Source in 1957,Yield To The Night,,False
1957,Film | Foreign Actor in 1957,François Périer,Gervaise,True
1957,Film | Foreign Actor in 1957,Gunnar Björnstrand,Smiles Of A Summer Night (Sommarnattens Leende),False
1957,Film | Foreign Actor in 1957,James Dean,Rebel Without A Cause,False
1957,Film | Foreign Actor in 1957,Pierre Fresnay,The  Unfrocked One (Le Défroqué),False
1957,Film | Foreign Actor in 1957,William Holden,Picnic,False
1957,Film | Foreign Actor in 1957,Karl Malden,Baby Doll,False
1957,Film | Foreign Actor in 1957,Frank Sinatra,The Man With The Golden Arm,False
1957,Film | Foreign Actor in 1957,Spencer Tracy,The Mountain,False
1957,Film | Foreign Actress in 1957,Anna Magnani,The Rose Tattoo,True
1957,Film | Foreign Actress in 1957,Carroll Baker,Baby Doll,False
1957,Film | Foreign Actress in 1957,Eva Dahlbeck,Smiles Of A Summer Night (Sommarnattens Leende),False
1957,Film | Foreign Actress in 1957,Ava Gardner,Bhowhani Junction,False
1957,Film | Foreign Actress in 1957,Susan Hayward,I'll Cry Tomorrow,False
1957,Film | Foreign Actress in 1957,Shirley MacLaine,The Trouble With Harry,False
1957,Film | Foreign Actress in 1957,Kim Novak,Picnic,False
1957,Film | Foreign Actress in 1957,Marisa Pavan,The Rose Tattoo,False
1957,Film | Foreign Actress in 1957,Maria Schell,Gervaise,False
1957,Film | Foreign Actress in 1957,Jean Simmons,Guys And Dolls,False
1957,Film | Most Promising Newcomer To Film in 1957,Eli Wallach,Baby Doll,True
1957,Film | Most Promising Newcomer To Film in 1957,Stephen Boyd,The Man Who Never Was,False
1957,Film | Most Promising Newcomer To Film in 1957,Don Murray,Bus Stop,False
1957,Film | Most Promising Newcomer To Film in 1957,Susan Strasberg,Picnic,False
1957,Film | Most Promising Newcomer To Film in 1957,Elizabeth Wilson,Patterns Of Power,False
1957,Film | Special Award in 1957,The Red Balloon (Le Ballon Rouge),,True
1957,Film | Special Award in 1957,Man In Space,,False
1957,Film | Special Award in 1957,On The Twelfth Day,,False
1957,Film | Special Award in 1957,Underwater Symphony,,False
1957,Film | Special Award in 1957,The Door In The Wall,,False
1957,Film | United Nations Award - for the best Film embodying one or more of the principles of the United Nations Charter in 1957,Race For Life,,True
1957,Film | United Nations Award - for the best Film embodying one or more of the principles of the United Nations Charter in 1957,To Your Health,,False
1957,Film | United Nations Award - for the best Film embodying one or more of the principles of the United Nations Charter in 1957,The Great Locomotive Chase,,False
1957,Film | United Nations Award - for the best Film embodying one or more of the principles of the United Nations Charter in 1957,Pacific Destiny,,False
1957,Film | United Nations Award - for the best Film embodying one or more of the principles of the United Nations Charter in 1957,Under The Same Sky,,False
1958,Film | Animated Film in 1958,Pan-Tele-Tron,,True
1958,Film | Animated Film in 1958,The Shepherdess And The Chimneysweep (La Bergère Et Le Ramoneur),,False
1958,Film | Animated Film in 1958,Earth Is A Battlefield,,False
1958,Film | Animated Film in 1958,The Magic Fluke,,False
1958,Film | British Actor in 1958,Alec Guinness,The Bridge On The River Kwai,True
1958,Film | British Actor in 1958,Peter Finch,Windom's Way,False
1958,Film | British Actor in 1958,Trevor Howard,Manuela,False
1958,Film | British Actor in 1958,Laurence Olivier,The Prince And The Showgirl,False
1958,Film | British Actor in 1958,Michael Redgrave,Time Without Pity,False
1958,Film | British Actress in 1958,Heather Sears,The Story Of Esther Costello,True
1958,Film | British Actress in 1958,Deborah Kerr,Tea and Sympathy,False
1958,Film | British Actress in 1958,Sylvia Syms,Woman In A Dressing Gown,False
1958,Film | British Film in 1958,The Bridge On The River Kwai,,True
1958,Film | British Film in 1958,The Prince And The Showgirl,,False
1958,Film | British Film in 1958,The Shiralee,,False
1958,Film | British Film in 1958,Windom's Way,,False
1958,Film | British Screenplay in 1958,The Bridge On The River Kwai,Pierre Boulle,True
1958,Film | British Screenplay in 1958,Anastasia,Arthur Laurents,False
1958,Film | British Screenplay in 1958,The Birthday Present,Jack Whittingham,False
1958,Film | British Screenplay in 1958,Hell Drivers,"John Kruse, C Raker Endfield",False
1958,Film | British Screenplay in 1958,The Man In The Sky,"William Rose, John Eldridge",False
1958,Film | British Screenplay in 1958,The Prince And The Showgirl,Terence Rattigan,False
1958,Film | British Screenplay in 1958,The Smallest Show On Earth,"William Rose, John Eldridge",False
1958,Film | British Screenplay in 1958,The Story Of Esther Costello,Charles Kaufman,False
1958,Film | British Screenplay in 1958,Windom's Way,Jill Craigie,False
1958,Film | British Screenplay in 1958,Woman In A Dressing Gown,Ted Willis,False
1958,Film | Documentary in 1958,Journey Into Spring,,True
1958,Film | Documentary in 1958,City Of Gold,,False
1958,Film | Documentary in 1958,Every Day Except Christmas,,False
1958,Film | Documentary in 1958,Holiday,,False
1958,Film | Documentary in 1958,The USA In The Thirties,,False
1958,Film | Film From Any Source in 1958,The Bridge On The River Kwai,,True
1958,Film | Film From Any Source in 1958,The Bachelor Party,,False
1958,Film | Film From Any Source in 1958,A Man Escaped (Un Condamné A Mort S'Est Echappé),,False
1958,Film | Film From Any Source in 1958,"Heaven Knows, Mr Allison",,False
1958,Film | Film From Any Source in 1958,He Who Must Die (Celui Qui Doit Mourir),,False
1958,Film | Film From Any Source in 1958,A Man Is Ten Feet Tall,,False
1958,Film | Film From Any Source in 1958,Pather Panchali,,False
1958,Film | Film From Any Source in 1958,Paths Of Glory,,False
1958,Film | Film From Any Source in 1958,The Gates Of Paris (Porte Des Lilas),,False
1958,Film | Film From Any Source in 1958,The Prince And The Showgirl,,False
1958,Film | Film From Any Source in 1958,The Shiralee,,False
1958,Film | Film From Any Source in 1958,That Night,,False
1958,Film | Film From Any Source in 1958,3.10 To Yuma,,False
1958,Film | Film From Any Source in 1958,The Tin Star,,False
1958,Film | Film From Any Source in 1958,Twelve Angry Men,,False
1958,Film | Film From Any Source in 1958,Windom's Way,,False
1958,Film | Foreign Actor in 1958,Henry Fonda,Twelve Angry Men,True
1958,Film | Foreign Actor in 1958,Richard Basehart,Time Limit,False
1958,Film | Foreign Actor in 1958,Pierre Brasseur,The Gates Of Paris (Porte Des Lilas),False
1958,Film | Foreign Actor in 1958,Tony Curtis,The Sweet Smell of Success,False
1958,Film | Foreign Actor in 1958,Jean Gabin,Pig Across Paris (La Traversée De Paris),False
1958,Film | Foreign Actor in 1958,Robert Mitchum,"Heaven Knows, Mr Allison",False
1958,Film | Foreign Actor in 1958,Sidney Poitier,A Man Is Ten Feet Tall,False
1958,Film | Foreign Actor in 1958,Ed Wynn,The Great Man,False
1958,Film | Foreign Actress in 1958,Simone Signoret,The Witches Of Salem (Les Sorcières De Salem),True
1958,Film | Foreign Actress in 1958,Augusta Dabney,That Night,False
1958,Film | Foreign Actress in 1958,Katharine Hepburn,The Rainmaker,False
1958,Film | Foreign Actress in 1958,Marilyn Monroe,The Prince And The Showgirl,False
1958,Film | Foreign Actress in 1958,Lili Palmer,Is Anna Anderson Anastasia? (Anastasia - Die Letzte Zarentochter),False
1958,Film | Foreign Actress in 1958,Eva Marie Saint,A Hatful Of Rain,False
1958,Film | Foreign Actress in 1958,Joanne Woodward,The Three Faces Of Eve,False
1958,Film | Most Promising Newcomer To Film in 1958,Eric Barker,Brothers In Law,True
1958,Film | Most Promising Newcomer To Film in 1958,Mylene Demongeot,The Witches Of Salem ( Les Sorcières De Salem),False
1958,Film | Most Promising Newcomer To Film in 1958,Elvi Hale,True As A Turtle,False
1958,Film | Most Promising Newcomer To Film in 1958,James McArthur,The Young Stranger,False
1958,Film | Most Promising Newcomer To Film in 1958,Keith Michell,True As A Turtle,False
1958,Film | Special Award in 1958,A Chairy Tale,,True
1958,Film | Special Award in 1958,Introducing Telex,,False
1958,Film | Special Award in 1958,Successful Instruction,,False
1958,Film | United Nations Award - for the best Film embodying one or more of the principles of the United Nations Charter in 1958,The Happy Road (La Route Joyeuse),,True
1958,Film | United Nations Award - for the best Film embodying one or more of the principles of the United Nations Charter in 1958,Like Paradise,,False
1958,Film | United Nations Award - for the best Film embodying one or more of the principles of the United Nations Charter in 1958,Out,,False
1959,Film | Animated Film in 1959,The Little Island,,True
1959,Film | Animated Film in 1959,The Juggler Of Our Lady,,False
1959,Film | Animated Film in 1959,The Blackbird (Le Merle),,False
1959,Film | British Actor in 1959,Trevor Howard,The Key,True
1959,Film | British Actor in 1959,Michael Craig,Sea Of Sand,False
1959,Film | British Actor in 1959,Laurence Harvey,Room At The Top,False
1959,Film | British Actor in 1959,IS Johar,Harry Black,False
1959,Film | British Actor in 1959,Anthony Quayle,Ice Cold In Alex,False
1959,Film | British Actor in 1959,Terry Thomas,Tom Thumb,False
1959,Film | British Actor in 1959,Donald Wolfit,Room At The Top,False
1959,Film | British Actress in 1959,Irene Worth,Orders To Kill,True
1959,Film | British Actress in 1959,Hermione Baddeley,Room At The Top,False
1959,Film | British Actress in 1959,Karuna Banerjee,The Unvanquished (Aparajito),False
